Time,Temp_C,Vib_Mag_g,X_g,Y_g,Z_g,Sound_dBr
13:23:12,27.5,1.0544053442025094,-0.07421875,-0.2734375,1.015625,-19.494460916817186
13:23:15,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:23:17,27.4375,1.0579016418311593,-0.0703125,-0.2734375,1.01953125,-90
13:23:19,27.4375,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:23:21,27.4375,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-90
13:23:24,27.5,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-19.445400539936692
13:23:26,27.4375,1.0637200026983722,-0.07421875,-0.265625,1.02734375,-90
13:23:28,27.5,1.0536815225562999,-0.078125,-0.26953125,1.015625,-90
13:23:30,27.4375,1.0536815225562999,-0.078125,-0.26953125,1.015625,-19.494460916817186
13:23:33,27.4375,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:23:35,27.5,1.056458293533901,-0.078125,-0.265625,1.01953125,-19.494460916817186
13:23:37,27.4375,1.0554250893079171,-0.07421875,-0.27734375,1.015625,-90
13:23:39,27.5,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:23:42,27.5,1.0506432878762302,-0.07421875,-0.2734375,1.01171875,-90
13:23:44,27.5,1.0496334344330345,-0.07421875,-0.26953125,1.01171875,-90
13:23:46,27.5,1.0570647398611934,-0.0859375,-0.265625,1.01953125,-90
13:23:48,27.4375,1.0536815225562999,-0.078125,-0.26953125,1.015625,-90
13:23:51,27.5,1.0524063873340765,-0.07421875,-0.265625,1.015625,-90
13:23:53,27.4375,1.061666722879054,-0.0703125,-0.2734375,1.0234375,-90
13:23:55,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-19.445400539936692
13:23:57,27.5,1.0536815225562999,-0.078125,-0.26953125,1.015625,-90
13:23:59,27.4375,1.056458293533901,-0.078125,-0.265625,1.01953125,-19.494460916817186
13:24:02,27.4375,1.059184567600089,-0.07421875,-0.27734375,1.01953125,-90
13:24:04,27.5,1.0606673648175768,-0.0703125,-0.26953125,1.0234375,-90
13:24:06,27.4375,1.0536815225562999,-0.078125,-0.26953125,1.015625,-19.494460916817186
13:24:08,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:24:11,27.5,1.0506432878762302,-0.07421875,-0.2734375,1.01171875,-90
13:24:13,27.4375,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-90
13:24:15,27.4375,1.056176610801018,-0.07421875,-0.265625,1.01953125,-90
13:24:17,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-90
13:24:20,27.5,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:24:22,27.5,1.056646040304977,-0.06640625,-0.26953125,1.01953125,-90
13:24:24,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:24:26,27.5,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-16.434526764861875
13:24:29,27.4375,1.0669784408150254,-0.06640625,-0.265625,1.03125,-90
13:24:31,27.5,1.0579016418311593,-0.0703125,-0.2734375,1.01953125,-90
13:24:33,27.5,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:24:35,27.4375,1.056458293533901,-0.078125,-0.265625,1.01953125,-90
13:24:38,27.5,1.0567543405769029,-0.08203125,-0.265625,1.01953125,-19.494460916817186
13:24:40,27.5,1.056458293533901,-0.078125,-0.265625,1.01953125,-19.494460916817186
13:24:42,27.5,1.0536815225562999,-0.078125,-0.26953125,1.015625,-19.445400539936692
13:24:44,27.5,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-19.494460916817186
13:24:47,27.5,1.0615086137706915,-0.08203125,-0.26953125,1.0234375,-90
13:24:49,27.5,1.0536815225562999,-0.078125,-0.26953125,1.015625,-90
13:24:51,27.5,1.056458293533901,-0.078125,-0.265625,1.01953125,-90
13:24:53,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-90
13:24:55,27.5,1.0544053442025094,-0.07421875,-0.2734375,1.015625,-90
13:24:58,27.5,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:25:00,27.5,1.056176610801018,-0.07421875,-0.265625,1.01953125,-90
13:25:02,27.5625,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:25:04,27.5,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-19.494460916817186
13:25:07,27.5,1.0492190408599746,-0.08203125,-0.265625,1.01171875,-19.494460916817186
13:25:09,27.5,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:25:11,27.5625,1.0486371596401327,-0.07421875,-0.265625,1.01171875,-90
13:25:13,27.5,1.0536815225562999,-0.078125,-0.26953125,1.015625,-90
13:25:16,27.5,1.0632249939195901,-0.078125,-0.27734375,1.0234375,-90
13:25:18,27.5625,1.0577429699268568,-0.08203125,-0.26953125,1.01953125,-19.494460916817186
13:25:20,27.5,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-19.445400539936692
13:25:22,27.5625,1.0615086137706915,-0.08203125,-0.26953125,1.0234375,-90
13:25:25,27.5,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:25:27,27.5625,1.0536815225562999,-0.078125,-0.26953125,1.015625,-14.690095958105795
13:25:29,27.5,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-19.494460916817186
13:25:31,27.5,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-90
13:25:34,27.5,1.0524063873340765,-0.07421875,-0.265625,1.015625,-14.690095958105793
13:25:36,27.5625,1.0549044915669499,-0.06640625,-0.27734375,1.015625,-90
13:25:38,27.5625,1.055909303874065,-0.0703125,-0.265625,1.01953125,-19.445400539936692
13:25:40,27.5,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:25:43,27.5625,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:25:45,27.5625,1.0506432878762302,-0.07421875,-0.2734375,1.01171875,-90
13:25:47,27.5,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-19.494460916817186
13:25:49,27.5625,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-19.494460916817186
13:25:51,27.5625,1.0619325805643514,-0.07421875,-0.2734375,1.0234375,-19.494460916817186
13:25:54,27.5625,1.0536815225562999,-0.078125,-0.26953125,1.015625,-19.494460916817186
13:25:56,27.5625,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:25:58,27.5,1.0531310853867208,-0.0703125,-0.26953125,1.015625,-19.494460916817186
13:26:00,27.5625,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-19.445400539936692
13:26:03,27.5,1.0536815225562999,-0.078125,-0.26953125,1.015625,-19.494460916817186
13:26:05,27.5,1.0544053442025094,-0.07421875,-0.2734375,1.015625,-14.82425163866382
13:26:07,27.5,1.0568987236766705,-0.0703125,-0.26953125,1.01953125,-90
13:26:09,27.5,1.059256595982679,-0.078125,-0.26171875,1.0234375,-90
13:26:12,27.4375,1.0629451043783376,-0.07421875,-0.27734375,1.0234375,-90
13:26:14,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-19.494460916817186
13:26:16,27.4375,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:26:18,27.4375,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-19.494460916817186
13:26:21,27.4375,1.0622127369023118,-0.078125,-0.2734375,1.0234375,-19.494460916817186
13:26:23,27.4375,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-90
13:26:25,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-19.494460916817186
13:26:27,27.4375,1.0605234947929312,-0.08203125,-0.265625,1.0234375,-90
13:26:30,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:26:32,27.4375,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-14.690095958105793
13:26:34,27.4375,1.059947819415094,-0.07421875,-0.265625,1.0234375,-90
13:26:36,27.5,1.0560899240757744,-0.0859375,-0.26171875,1.01953125,-16.534368973927883
13:26:39,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-14.82425163866382
13:26:41,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:26:43,27.4375,1.0521381225420217,-0.0703125,-0.265625,1.015625,-90
13:26:45,27.5,1.0682076131926848,-0.0703125,-0.26953125,1.03125,-90
13:26:47,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:26:50,27.4375,1.0536815225562999,-0.078125,-0.26953125,1.015625,-19.494460916817186
13:26:52,27.5,1.0584495981187827,-0.078125,-0.2734375,1.01953125,-19.494460916817186
13:26:54,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:26:56,27.5,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-90
13:26:59,27.5,1.0529861856769833,-0.08203125,-0.265625,1.015625,-90
13:27:01,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-19.494460916817186
13:27:03,27.5,1.0517102074010514,-0.078125,-0.26171875,1.015625,-90
13:27:05,27.5,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:27:08,27.5,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:27:10,27.5,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:27:12,27.5,1.0587450883519485,-0.08203125,-0.2734375,1.01953125,-90
13:27:14,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-19.494460916817186
13:27:17,27.5,1.0549334204035699,-0.0703125,-0.26171875,1.01953125,-90
13:27:19,27.5,1.0531310853867208,-0.0703125,-0.26953125,1.015625,-90
13:27:21,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-90
13:27:23,27.5,1.056176610801018,-0.07421875,-0.265625,1.01953125,-90
13:27:26,27.5,1.056458293533901,-0.078125,-0.265625,1.01953125,-90
13:27:28,27.5,1.0546875,-0.078125,-0.2734375,1.015625,-90
13:27:30,27.5,1.0526890789188421,-0.078125,-0.265625,1.015625,-19.494460916817186
13:27:32,27.4375,1.0606673648175768,-0.0703125,-0.26953125,1.0234375,-90
13:27:35,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-90
13:27:37,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-16.434526764861875
13:27:39,27.5,1.0637200026983722,-0.07421875,-0.265625,1.02734375,-16.434526764861875
13:27:41,27.5,1.0584495981187827,-0.078125,-0.2734375,1.01953125,-90
13:27:43,27.5,1.0496334344330345,-0.07421875,-0.26953125,1.01171875,-90
13:27:46,27.5,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-90
13:27:48,27.5,1.064702164101392,-0.07421875,-0.26953125,1.02734375,-10.8278537031645
13:27:50,27.4375,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:27:52,27.4375,1.0536815225562999,-0.078125,-0.26953125,1.015625,-11.353822854074306
13:27:55,27.375,1.0496334344330345,-0.07421875,-0.26953125,1.01171875,-11.353822854074306
13:27:57,27.375,1.06919992357019,-0.0703125,-0.2734375,1.03125,-90
13:27:59,27.375,1.0619325805643514,-0.07421875,-0.2734375,1.0234375,-19.494460916817186
13:28:01,27.3125,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-19.494460916817186
13:28:04,27.3125,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:28:06,27.3125,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-1.019301622741138
13:28:08,27.3125,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-90
13:28:10,27.3125,1.0531310853867208,-0.0703125,-0.26953125,1.015625,-19.494460916817186
13:28:13,27.3125,1.0544053442025094,-0.07421875,-0.2734375,1.015625,-19.494460916817186
13:28:15,27.25,1.058709057373206,-0.0703125,-0.26171875,1.0234375,-16.434526764861875
13:28:17,27.25,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-90
13:28:19,27.3125,1.0659769053292443,-0.078125,-0.2734375,1.02734375,-90
13:28:22,27.3125,1.0602285002093887,-0.078125,-0.265625,1.0234375,-90
13:28:24,27.25,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-90
13:28:26,27.25,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:28:28,27.25,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:28:31,27.3125,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-19.494460916817186
13:28:33,27.25,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:28:35,27.25,1.0544053442025094,-0.07421875,-0.2734375,1.015625,-90
13:28:37,27.25,1.0656977385365303,-0.07421875,-0.2734375,1.02734375,-90
13:28:39,27.25,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-90
13:28:42,27.25,1.0606673648175768,-0.0703125,-0.26953125,1.0234375,-90
13:28:44,27.25,1.061213893029022,-0.078125,-0.26953125,1.0234375,-90
13:28:46,27.25,1.0496334344330345,-0.07421875,-0.26953125,1.01171875,-19.494460916817186
13:28:48,27.25,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-90
13:28:51,27.25,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:28:53,27.3125,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:28:55,27.25,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:28:57,27.25,1.059184567600089,-0.07421875,-0.27734375,1.01953125,-19.494460916817186
13:29:00,27.25,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-19.494460916817186
13:29:02,27.25,1.0581684454680997,-0.07421875,-0.2734375,1.01953125,-90
13:29:04,27.25,1.0604155794648977,-0.06640625,-0.26953125,1.0234375,-90
13:29:06,27.25,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-19.494460916817186
13:29:09,27.1875,1.0544053442025094,-0.07421875,-0.2734375,1.015625,-90
13:29:11,27.25,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-90
13:29:13,27.25,1.0533990973050646,-0.07421875,-0.26953125,1.015625,-19.494460916817186
13:29:15,27.25,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-90
13:29:18,27.25,1.0574471996644206,-0.078125,-0.26953125,1.01953125,-19.494460916817186
13:29:20,27.25,1.0609334729305013,-0.07421875,-0.26953125,1.0234375,-90
13:29:22,27.25,1.0602285002093887,-0.078125,-0.265625,1.0234375,-16.434526764861875
13:29:24,27.25,1.0615086137706915,-0.08203125,-0.26953125,1.0234375,-16.434526764861875
13:29:27,27.25,1.056176610801018,-0.07421875,-0.265625,1.01953125,-90
13:29:29,27.25,1.0479093537476774,-0.07421875,-0.27734375,1.0078125,-90
13:29:31,27.25,1.0568987236766705,-0.0703125,-0.26953125,1.01953125,-90
13:29:33,27.25,1.0579016418311593,-0.0703125,-0.2734375,1.01953125,-90
13:29:35,27.25,1.0554829176510272,-0.078125,-0.26171875,1.01953125,-90
13:29:38,27.25,1.074083798341347,-0.07421875,-0.26171875,1.0390625,-90
13:29:40,27.25,1.0511587379567429,-0.0703125,-0.26171875,1.015625,-90
13:29:42,27.25,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:29:44,27.25,1.0606673648175768,-0.0703125,-0.26953125,1.0234375,-90
13:29:47,27.3125,1.0571657804264607,-0.07421875,-0.26953125,1.01953125,-90
13:29:49,27.25,1.0606673648175768,-0.0703125,-0.26953125,1.0234375,-16.434526764861875
13:29:51,27.25,1.0521381225420217,-0.0703125,-0.265625,1.015625,-90
13:29:53,27.25,1.056176610801018,-0.07421875,-0.265625,1.01953125,-90
13:29:56,27.25,1.051427252632404,-0.07421875,-0.26171875,1.015625,-90
13:29:58,27.25,1.0380707790814712,-0.0703125,-0.26953125,1.0,-13.473861003537564
13:30:00,27.25,1.0568987236766705,-0.0703125,-0.26953125,1.01953125,-90
13:30:02,27.25,1.0483679303483164,-0.0703125,-0.265625,1.01171875,-90
13:30:05,27.25,1.0511587379567429,-0.0703125,-0.26171875,1.015625,-90
13:30:07,27.25,1.0568987236766705,-0.0703125,-0.26953125,1.01953125,-90
13:30:09,27.1875,1.0624856386897072,-0.0703125,-0.26171875,1.02734375,-90
13:30:11,27.25,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:30:14,27.25,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:30:16,27.25,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:30:18,27.25,1.0637200026983722,-0.07421875,-0.265625,1.02734375,-19.494460916817186
13:30:20,27.1875,1.059947819415094,-0.07421875,-0.265625,1.0234375,-19.445400539936692
13:30:23,27.25,1.0596814637840468,-0.0703125,-0.265625,1.0234375,-19.494460916817186
13:30:25,27.1875,1.0637200026983722,-0.07421875,-0.265625,1.02734375,-90
13:30:27,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-19.494460916817186
13:30:29,27.25,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:30:31,27.25,1.0596814637840468,-0.0703125,-0.265625,1.0234375,-19.494460916817186
13:30:34,27.25,1.053971110865503,-0.0703125,-0.2578125,1.01953125,-19.494460916817186
13:30:36,27.25,1.058709057373206,-0.0703125,-0.26171875,1.0234375,-19.494460916817186
13:30:38,27.25,1.056646040304977,-0.06640625,-0.26953125,1.01953125,-5.684036641051007
13:30:40,27.1875,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:30:43,27.1875,1.0554178605422415,-0.0625,-0.265625,1.01953125,-90
13:30:45,27.25,1.057411124460497,-0.0625,-0.2734375,1.01953125,-14.690095958105795
13:30:47,27.25,1.0641861046967713,-0.06640625,-0.26953125,1.02734375,-90
13:30:49,27.25,1.0511587379567429,-0.0703125,-0.26171875,1.015625,-90
13:30:52,27.1875,1.0619972385866288,-0.0625,-0.26171875,1.02734375,-90
13:30:54,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-19.494460916817186
13:30:56,27.25,1.059429444120897,-0.06640625,-0.265625,1.0234375,-19.445400539936692
13:30:58,27.25,1.058709057373206,-0.0703125,-0.26171875,1.0234375,-19.494460916817186
13:31:01,27.25,1.0521381225420217,-0.0703125,-0.265625,1.015625,-19.494460916817186
13:31:03,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-90
13:31:05,27.1875,1.0596814637840468,-0.0703125,-0.265625,1.0234375,-19.494460916817186
13:31:07,27.25,1.0584568061791066,-0.06640625,-0.26171875,1.0234375,-90
13:31:10,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-90
13:31:12,27.25,1.0521381225420217,-0.0703125,-0.265625,1.015625,-3.7641435139612662
13:31:14,27.1875,1.0531310853867208,-0.0703125,-0.26953125,1.015625,-90
13:31:16,27.25,1.056646040304977,-0.06640625,-0.26953125,1.01953125,-19.494460916817186
13:31:19,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-90
13:31:21,27.25,1.0509046744427513,-0.06640625,-0.26171875,1.015625,-19.494460916817186
13:31:23,27.1875,1.0528774978080901,-0.06640625,-0.26953125,1.015625,-90
13:31:25,27.1875,1.0556202472694962,-0.06640625,-0.25,1.0234375,-16.534368973927883
13:31:27,27.25,1.0546802661788963,-0.06640625,-0.26171875,1.01953125,-19.494460916817186
13:31:30,27.1875,1.053971110865503,-0.0703125,-0.2578125,1.01953125,-12.465008240582161
13:31:32,27.1875,1.0546802661788963,-0.06640625,-0.26171875,1.01953125,-90
